CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,RFM_Sum,Segment,avg_basket_size,avg_basket_value,avg_item_price,unique_products,product_diversity,days_active,avg_inter_purchase_days,std_inter_purchase_days,is_bulk_buyer,max_quantity_single_txn,preferred_hour,hour_concentration,weekend_ratio,is_weekend_shopper,preferred_day,preferred_quarter,quarter_concentration,active_months,customer_lifetime_days,purchase_velocity,total_revenue,aov,aov_std,aov_max,aov_min,avg_price,max_price,price_range,spending_cv,clv,revenue_growth,return_rate,return_value,days_since_last,tenure_days,activity_rate,engagement_consistency,days_overdue,churn_risk_score,loyalty_index,is_at_risk,purchase_frequency,Behavioral_Cluster
12364.0,8,4,1313.1,5,3,4,534,12,Lost,376.5,328.27500000000003,1.910235294117647,70,17.5,4,35.0,2.160246899469287,1,555,15,0.6588235294117647,0.2588235294117647,0,4,4,0.5764705882352941,4,104,1.153846153846154,1313.1,328.275,223.8464428278159,623.92,79.8,1.910235294117647,15.0,14.64,0.6818869631492375,1313.1,-13.405900073893015,0.0,0,8,112,1.0714285714285714,1.1538461538461535,-27,-0.4425711275026334,100.44257112750265,0,4,2
12365.0,291,2,641.38,2,2,3,223,7,About To Sleep,87.0,320.68999999999994,17.150454545454547,22,11.0,1,0.0,0.0,1,173,13,0.9545454545454546,0.0,0,0,1,1.0,1,0,0.0,641.3799999999999,320.69,0.0,320.69,320.69,17.150454545454547,320.69,320.27,0.0,641.3799999999999,0.0,0.0,0,291,291,0.2061855670103092,1.0,0,39.86301369863013,60.136986301369866,0,2,1
12366.0,634,1,500.24,1,1,2,112,4,Hibernating,296.0,500.24,1.6900000000000002,3,3.0,1,0.0,0.0,1,296,10,1.0,0.0,0,1,1,1.0,1,0,0.0,500.24,500.24,0.0,500.24,500.24,1.6900000000000002,1.69,0.0,0.0,500.24,0.0,0.0,0,634,634,0.0473186119873817,1.0,0,50.0,50.0,0,1,1
12367.0,4,1,168.9,5,1,1,511,7,Potential Loyalists,173.0,168.89999999999998,3.2,11,11.0,1,0.0,0.0,1,173,16,1.0,0.0,0,0,4,1.0,1,0,0.0,168.89999999999998,168.9,0.0,168.9,168.9,3.2,18.0,17.79,0.0,168.89999999999998,0.0,0.0,0,4,4,7.5,1.0,0,0.547945205479452,99.45205479452056,0,1,1
12368.0,628,1,917.7,1,1,3,113,5,Lost,330.0,917.7,4.391666666666667,18,18.0,1,0.0,0.0,1,330,15,1.0,1.0,1,6,1,1.0,1,0,0.0,917.7,917.7,0.0,917.7,917.7,4.391666666666667,14.95,14.1,0.0,917.7,0.0,0.0,0,628,628,0.0477707006369426,1.0,0,50.0,50.0,0,1,1
12369.0,413,3,1791.15,1,3,4,134,8,At Risk,413.6666666666667,597.05,3.1489247311827966,90,30.0,3,114.0,78.0,1,946,14,0.8064516129032258,0.0,0,3,3,0.8064516129032258,3,228,0.3947368421052631,1791.15,597.05,579.5808001478309,1259.48,183.35,3.1489247311827966,40.0,39.58,0.9707408092250748,1791.15,0.0,0.0,0,413,642,0.1401869158878504,0.3947368421052631,299,86.05263157894737,13.94736842105263,1,3,1
12370.0,51,7,4320.31,4,4,5,445,13,Loyal Customers,372.1428571428572,617.1871428571428,3.4257920792079206,168,24.0,6,123.4,102.09916747946576,1,1005,12,0.6633663366336634,0.0,0,1,4,0.5891089108910891,5,617,0.3403565640194489,4320.31,617.1871428571428,533.8578591945701,1590.82,70.6,3.4257920792079206,40.0,39.79,0.8649853863176464,4320.31,243.29961787715263,0.0,0,51,669,0.3139013452914798,0.2431118314424635,-72,14.55518305543838,85.44481694456162,0,7,2
12371.0,45,5,4067.38,4,4,5,445,13,Loyal Customers,287.2,813.476,3.9876047904191614,134,26.8,4,200.33333333333331,139.06912749500597,1,593,13,0.4191616766467065,0.0,0,1,4,0.7964071856287425,3,600,0.25,4067.38,813.476,672.8912599224335,1571.74,286.8,3.9876047904191614,40.0,39.61,0.8271802240292688,4067.38,279.5528348253467,0.0,0,45,645,0.2325581395348837,0.15,-156,14.664383561643834,85.33561643835617,0,5,2
12372.0,72,3,1298.04,3,3,4,334,10,Need Attention,264.6666666666667,432.68000000000006,3.001346153846154,34,11.333333333333334,3,112.5,28.5,1,368,12,0.6346153846153846,0.0,0,2,1,0.3846153846153846,3,224,0.4017857142857142,1298.0400000000002,432.68,72.3466847892839,515.7,383.12,3.001346153846154,18.0,17.58,0.1672059831498657,1298.0400000000002,0.0,0.0,0,72,297,0.303030303030303,0.4017857142857143,-41,15.845156555772997,84.154843444227,0,3,2
12373.0,311,3,1127.65,2,3,3,233,8,About To Sleep,172.0,375.8833333333334,4.627450980392157,36,12.0,3,181.0,132.0,1,208,13,0.5882352941176471,0.0,0,3,1,1.0,3,362,0.2486187845303867,1127.65,375.8833333333334,57.215608301698,437.9,325.15000000000003,4.627450980392157,40.0,39.15,0.1522164012815093,1127.65,0.0,0.0,0,311,674,0.1335311572700296,0.2486187845303867,130,71.78321854739019,28.21678145260981,1,3,1
12374.0,25,4,2989.2200000000003,4,3,5,435,12,Lost,340.5,747.3050000000001,3.47855421686747,79,19.75,3,281.5,114.5,1,798,14,0.4337349397590361,0.0,0,4,4,0.5662650602409639,3,563,0.2131438721136767,2989.2200000000003,747.3050000000001,489.47738350884674,1388.54,200.0,3.47855421686747,40.0,39.58,0.6549901091372956,2989.2200000000003,-53.92002111137718,0.0,0,25,588,0.2040816326530612,0.1598579040852575,-256,11.826078493394,88.173921506606,0,4,2
12375.0,11,2,457.5,5,2,2,522,9,Potential Loyalists,89.0,228.75,6.912941176470589,14,7.0,2,88.0,0.0,0,91,14,0.6470588235294118,0.0,0,4,3,0.6470588235294118,2,87,0.6896551724137931,457.5,228.75,2.192031021678293,230.3,227.2,6.912941176470589,40.0,39.15,0.0095826492750963,457.5,0.0,0.0,0,11,98,0.6122448979591836,0.6896551724137931,-77,4.6102975909305615,95.38970240906944,0,2,2
12376.0,390,2,503.15,2,2,2,222,6,About To Sleep,120.0,251.575,8.03076923076923,11,5.5,2,28.0,0.0,1,203,8,0.8461538461538461,0.0,0,0,4,1.0,2,28,2.142857142857143,503.15,251.575,255.9372994504709,432.55,70.6,8.03076923076923,40.0,39.15,1.0173399560785883,503.15,0.0,0.0,0,390,418,0.1435406698564593,2.0,362,70.0,30.0,1,2,1
12377.0,315,4,3426.32,2,3,5,235,10,About To Sleep,526.25,856.5799999999999,2.740263157894737,129,32.25,4,91.33333333333331,82.64112508645775,1,835,15,0.5328947368421053,0.0,0,3,4,0.4671052631578947,4,274,0.437956204379562,3426.32,856.58,301.1243508364388,1210.96,587.24,2.740263157894737,40.0,39.79,0.3515425889425842,3426.32,-9.458347236125023,0.0,0,315,589,0.2037351443123939,0.437956204379562,224,78.77112288771123,21.22887711228877,1,4,1
12378.0,130,2,5416.32,3,2,5,325,10,Need Attention,1658.0,2708.16,3.3800996677740867,281,140.5,2,433.0,0.0,1,2529,10,0.7275747508305648,0.0,0,1,3,0.7275747508305648,2,432,0.1388888888888889,5416.32,2708.16,1839.1281693237152,4008.62,1407.7,3.3800996677740867,39.95,39.74,0.6791061714683457,5416.32,0.0,0.0,0,130,562,0.1067615658362989,0.1388888888888889,-303,26.419330289193304,73.58066971080669,0,2,2
12379.0,82,4,1620.22,3,3,4,334,10,Need Attention,203.75,405.055,2.9080246913580248,58,14.5,4,151.0,72.0324001173546,1,245,14,0.2839506172839506,0.0,0,2,2,0.4691358024691358,4,452,0.2654867256637168,1620.22,405.055,39.13299502976994,459.84,367.48,2.9080246913580248,15.0,14.58,0.0966115589975927,1620.22,10.971639886455376,0.0,0,82,535,0.2242990654205607,0.2654867256637168,-69,18.5780094556916,81.4219905443084,0,4,2
12380.0,22,11,9676.3,4,5,5,455,14,Loyal Customers,305.0,879.6636363636363,9.89465703971119,156,14.181818181818182,8,91.57142857142856,85.36452448655898,1,815,15,0.2707581227436823,0.0,0,1,2,0.4007220216606498,8,640,0.515625,9676.3,879.6636363636363,550.4549539112666,1765.95,145.0,9.89465703971119,1508.65,1508.36,0.625756176743583,9676.3,-41.109680491741095,0.0,0,22,663,0.497737556561086,0.375,-70,9.263698630136986,90.736301369863,0,11,2
12381.0,5,5,1845.31,5,4,4,544,13,Loyal Customers,161.6,369.06200000000007,4.683218390804598,70,14.0,5,28.75,20.980645843252777,1,568,9,0.7126436781609196,0.1839080459770115,0,4,3,0.7126436781609196,4,115,1.3043478260869563,1845.3100000000004,369.062,530.5532164825693,1268.74,4.5,4.683218390804598,40.0,39.61,1.4375720515321797,1845.3100000000004,-70.16018952884508,0.0,0,5,120,1.25,1.0434782608695652,-24,0.2501488981536631,99.74985110184632,0,5,2
12383.0,185,5,1850.56,3,4,4,344,11,Lost,306.4,370.112,3.086969696969697,84,16.8,5,42.0,16.170961628796228,1,754,14,0.797979797979798,0.0,0,2,1,0.4646464646464646,5,167,0.8982035928143712,1850.56,370.112,253.7509380672316,651.16,99.45,3.086969696969697,18.0,17.88,0.6856058113955548,1850.56,-68.11835000159758,0.0,0,185,352,0.4261363636363636,0.8982035928143713,143,50.193763158614274,49.806236841385726,0,5,2
12384.0,29,2,585.27,4,2,2,422,8,Potential Loyalists,63.0,292.63500000000005,7.87925925925926,26,13.0,2,93.0,0.0,0,64,11,0.5185185185185185,0.0,0,2,3,0.5185185185185185,2,92,0.6521739130434783,585.2700000000001,292.635,0.0777817459305298,292.69,292.58,7.87925925925926,40.0,39.17,0.0002657978229894,585.2700000000001,0.0,0.0,0,29,122,0.4918032786885246,0.6521739130434783,-64,7.450863609291245,92.54913639070875,0,2,2
12385.0,379,1,1938.4,2,1,4,214,7,Lost,612.0,1938.4,3.68076923076923,65,65.0,1,0.0,0.0,1,612,15,1.0,0.0,0,3,4,1.0,1,0,0.0,1938.4,1938.4,0.0,1938.4,1938.4,3.68076923076923,15.0,14.15,0.0,1938.4,0.0,0.0,0,379,379,0.0791556728232189,1.0,0,50.0,50.0,0,1,1
12386.0,338,2,660.8000000000001,2,2,3,223,7,About To Sleep,284.0,330.4,2.5400000000000005,10,5.0,2,29.0,0.0,1,428,9,0.8888888888888888,0.0,0,2,4,0.8888888888888888,2,29,2.0689655172413794,660.8,330.4,265.023621588718,517.8,143.0,2.5400000000000005,6.75,6.39,0.8021296052927301,660.8,0.0,0.0,0,338,367,0.1634877384196185,2.0,309,66.30136986301369,33.69863013698631,1,2,1
12387.0,415,1,143.94,1,1,1,111,3,Hibernating,134.0,143.94,2.7622222222222224,9,9.0,1,0.0,0.0,1,134,16,1.0,0.0,0,2,4,1.0,1,0,0.0,143.94,143.94,0.0,143.94,143.94,2.7622222222222224,16.95,16.529999999999998,0.0,143.94,0.0,0.0,0,415,415,0.072289156626506,1.0,0,50.0,50.0,0,1,1
12388.0,16,8,3901.11,5,4,5,545,14,Loyal Customers,250.125,487.63875,2.82472602739726,83,10.375,8,81.0,43.75581593995739,1,478,12,0.3698630136986301,0.1506849315068493,0,3,3,0.5273972602739726,8,566,0.4240282685512367,3901.11,487.6387500000001,285.0162066288011,902.09,124.05,2.82472602739726,11.15,10.96,0.5844822763342763,3901.11,32.790905836018645,0.0,0,16,582,0.4123711340206185,0.4240282685512367,-65,7.951498136405441,92.04850186359457,0,8,2
12389.0,403,3,1433.33,2,3,4,234,9,About To Sleep,204.66666666666663,477.7766666666666,2.6542857142857144,41,13.666666666666666,3,126.5,38.5,1,362,11,0.4693877551020408,0.0,0,1,4,0.4693877551020408,3,253,0.3557312252964427,1433.33,477.7766666666666,359.39761773463846,870.3,164.85,2.6542857142857144,9.95,9.53,0.7522293213732465,1433.33,0.0,0.0,0,403,656,0.1371951219512195,0.3557312252964427,276,86.44268774703558,13.557312252964422,1,3,1
12390.0,80,1,549.84,3,1,2,312,6,Potential Loyalists,353.0,549.84,3.996875,32,32.0,1,0.0,0.0,1,353,9,1.0,0.0,0,2,3,1.0,1,0,0.0,549.84,549.84,0.0,549.84,549.84,3.996875,16.95,16.529999999999998,0.0,549.84,0.0,0.0,0,80,80,0.375,1.0,0,10.95890410958904,89.04109589041096,0,1,1
12391.0,22,6,2773.42,4,4,4,444,12,Loyal Customers,203.33333333333331,462.2366666666667,3.751779359430605,241,40.16666666666666,5,160.25,169.28581600358606,1,387,12,0.6512455516014235,0.0,0,2,4,0.3558718861209964,4,641,0.2808112324492979,2773.42,462.2366666666667,355.42507050947694,1000.5,38.1,3.751779359430605,79.95,79.74000000000001,0.7689244409634536,2773.42,-41.60846149892346,0.0,0,22,663,0.2714932126696833,0.187207488299532,-139,11.141623747141663,88.85837625285833,0,6,2
12392.0,591,1,234.75000000000003,1,1,1,111,3,Hibernating,73.0,234.75000000000003,5.035714285714286,7,7.0,1,0.0,0.0,0,73,14,1.0,0.0,0,1,2,1.0,1,0,0.0,234.75000000000003,234.75000000000003,0.0,234.75000000000003,234.75000000000003,5.035714285714286,9.95,8.7,0.0,234.75000000000003,0.0,0.0,0,591,591,0.0507614213197969,1.0,0,50.0,50.0,0,1,1
12393.0,72,6,2399.45,3,4,4,344,11,Lost,218.5,399.9083333333333,2.479906542056074,63,10.5,6,71.2,57.03121952053981,1,351,9,0.3364485981308411,0.0,0,0,4,0.4018691588785046,5,356,0.5056179775280899,2399.45,399.9083333333333,134.83230479624186,521.5,177.00000000000003,2.479906542056074,12.75,12.2,0.3371580273718774,2399.45,-12.44772736155081,0.0,0,72,428,0.4205607476635514,0.4213483146067415,1,15.816197219229387,84.1838027807706,0,6,2
12394.0,64,2,1272.48,3,2,4,324,9,Need Attention,409.5,636.24,3.3707407407407404,26,13.0,2,154.0,0.0,1,637,14,0.7777777777777778,0.0,0,4,2,0.7777777777777778,2,153,0.392156862745098,1272.48,636.24,360.8507325751189,891.4,381.08,3.3707407407407404,18.0,17.28,0.5671613425360225,1272.48,0.0,0.0,0,64,217,0.2764976958525346,0.3921568627450981,-90,14.845554660220252,85.15444533977976,0,2,2
12395.0,19,15,5067.27,5,5,5,555,15,Champions,248.86666666666667,337.81800000000004,3.581850393700788,145,9.666666666666666,14,44.84615384615385,27.32101516822692,1,1056,16,0.3188976377952756,0.0590551181102362,0,4,4,0.4763779527559055,11,583,0.7718696397941681,5067.27,337.81800000000004,254.13084740514515,1125.44,149.97,3.581850393700788,39.95,39.760000000000005,0.752271481700635,5067.27,-52.59153159677109,0.0,0,19,603,0.746268656716418,0.5660377358490566,-25,6.942362367536832,93.05763763246316,0,15,2
12396.0,674,1,931.43,1,1,3,113,5,Lost,591.0,931.43,2.299384615384616,65,65.0,1,0.0,0.0,1,591,13,1.0,0.0,0,2,1,1.0,1,0,0.0,931.43,931.43,0.0,931.43,931.43,2.299384615384616,10.95,10.3,0.0,931.43,0.0,0.0,0,674,674,0.0445103857566765,1.0,0,50.0,50.0,0,1,1
12397.0,36,2,2409.9,4,2,4,424,10,Lost,631.5,1204.9500000000005,3.4682539682539684,110,55.0,2,100.0,0.0,1,704,14,0.5555555555555556,0.0,0,2,3,0.5555555555555556,2,99,0.6060606060606061,2409.9000000000005,1204.9499999999998,13.944145724998736,1214.81,1195.09,3.4682539682539684,16.95,16.66,0.0115723853479387,2409.9000000000005,0.0,0.0,0,36,135,0.4444444444444445,0.6060606060606061,-64,8.870900788709008,91.129099211291,0,2,2
12398.0,46,1,1635.66,4,1,4,414,9,Recent Customers,1394.0,1635.66,1.992705882352941,85,85.0,1,0.0,0.0,1,1394,10,1.0,0.0,0,1,4,1.0,1,0,0.0,1635.66,1635.66,0.0,1635.66,1635.66,1.992705882352941,40.0,39.61,0.0,1635.66,0.0,0.0,0,46,46,0.6521739130434783,1.0,0,6.301369863013699,93.6986301369863,0,1,1
12399.0,119,7,1962.3,3,4,4,344,11,Lost,314.0,280.3285714285715,2.0414545454545454,67,9.571428571428571,7,87.5,41.47187802193996,1,530,9,0.3727272727272727,0.0,0,4,1,0.3181818181818182,7,525,0.4,1962.3000000000004,280.3285714285715,113.5501716465122,480.9,130.08,2.0414545454545454,15.0,14.86,0.4050610006245657,1962.3000000000004,-2.596204533473902,0.0,0,119,645,0.3255813953488372,0.4,32,27.63470319634703,72.36529680365297,0,7,2
12400.0,414,1,205.25,1,1,1,111,3,Hibernating,91.0,205.25,2.913636363636364,11,11.0,1,0.0,0.0,0,91,13,1.0,0.0,0,3,4,1.0,1,0,0.0,205.25,205.25,0.0,205.25,205.25,2.913636363636364,4.95,4.1000000000000005,0.0,205.25,0.0,0.0,0,414,414,0.072463768115942,1.0,0,50.0,50.0,0,1,1
12401.0,303,1,84.3,2,1,1,211,4,Hibernating,11.0,84.3,9.68,5,5.0,1,0.0,0.0,0,11,13,1.0,0.0,0,2,1,1.0,1,0,0.0,84.3,84.3,0.0,84.3,84.3,9.68,15.0,11.25,0.0,84.3,0.0,0.0,0,303,303,0.099009900990099,1.0,0,41.50684931506849,58.49315068493151,0,1,1
12402.0,323,6,1256.9,2,4,4,244,10,Can't Lose Them,97.33333333333331,209.48333333333335,3.3049999999999997,43,7.166666666666667,6,69.4,6.711184694225008,1,168,12,0.5571428571428572,0.4,0,6,1,0.3142857142857143,6,347,0.5187319884726225,1256.9000000000003,209.4833333333333,59.87330512562894,313.65,150.4,3.3049999999999997,15.0,14.15,0.2858141703825075,1256.9000000000003,-26.694243364357103,0.0,0,323,671,0.2682563338301043,0.5187319884726225,254,79.05925545773952,20.940744542260475,1,6,1
12403.0,50,2,1019.36,4,2,3,423,9,Potential Loyalists,130.0,509.68000000000006,7.103333333333334,5,2.5,2,472.0,0.0,1,164,10,0.5555555555555556,0.0,0,4,4,0.5555555555555556,2,471,0.1273885350318471,1019.36,509.68000000000006,115.9372278433464,591.6600000000001,427.7,7.103333333333334,18.0,14.61,0.2274706243983408,1019.36,0.0,0.0,0,50,522,0.1149425287356321,0.1273885350318471,-422,15.57542971817468,84.42457028182532,0,2,2
12404.0,682,1,63.24,1,1,1,111,3,Hibernating,1.0,63.24,63.24,1,1.0,1,0.0,0.0,0,1,16,1.0,0.0,0,1,1,1.0,1,0,0.0,63.24,63.24,0.0,63.24,63.24,63.24,63.24,0.0,0.0,63.24,0.0,0.0,0,682,682,0.0439882697947214,1.0,0,50.0,50.0,0,1,1
12405.0,149,1,1710.39,3,1,4,314,8,Promising,857.0,1710.3900000000003,3.544259259259259,54,54.0,1,0.0,0.0,1,857,8,1.0,0.0,0,3,3,1.0,1,0,0.0,1710.3900000000003,1710.39,0.0,1710.39,1710.39,3.544259259259259,40.0,39.71,0.0,1710.3900000000003,0.0,0.0,0,149,149,0.2013422818791946,1.0,0,20.410958904109588,79.58904109589041,0,1,1
