CustomerID,preferred_hour,weekend_ratio,is_weekend_shopper,Segment,RFM_Enhanced_Cluster,Timing_Persona
12437.0,9,0.0461811722912966,0,Champions,4,Weekday Professional
12438.0,13,0.0,0,Lost,4,Weekday Professional
12439.0,8,0.0,0,At Risk,1,Morning Bird
12440.0,12,0.0,0,At Risk,3,Weekday Professional
12441.0,10,0.0,0,Hibernating,1,Weekday Professional
12442.0,14,0.0,0,Potential Loyalists,2,Weekday Professional
12443.0,15,0.0,0,Hibernating,1,Weekday Professional
12444.0,14,0.0,0,Loyal Customers,4,Weekday Professional
12445.0,12,0.0,0,Potential Loyalists,1,Weekday Professional
12446.0,12,0.0,0,Potential Loyalists,1,Weekday Professional
12447.0,13,1.0,1,Hibernating,1,Weekend Browser
12448.0,13,0.0,0,Potential Loyalists,1,Weekday Professional
12449.0,9,0.2388059701492537,0,Loyal Customers,4,Weekday Professional
12450.0,16,0.4594594594594595,0,Lost,4,Weekday Professional
12451.0,12,0.0,0,Loyal Customers,4,Weekday Professional
12452.0,8,0.0,0,Potential Loyalists,2,Morning Bird
12453.0,14,0.0,0,Potential Loyalists,1,Weekday Professional
12454.0,17,0.0,0,Loyal Customers,4,Weekday Professional
12455.0,12,0.0,0,Lost,4,Weekday Professional
12456.0,15,0.36,0,Lost,4,Weekday Professional
12457.0,15,0.0,0,Lost,4,Weekday Professional
12458.0,10,0.0,0,Need Attention,4,Weekday Professional
12459.0,14,0.0,0,Hibernating,1,Weekday Professional
12460.0,13,0.0,0,Hibernating,1,Weekday Professional
12461.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12462.0,14,0.0,0,Potential Loyalists,4,Weekday Professional
12463.0,14,0.0,0,Lost,4,Weekday Professional
12464.0,13,0.0,0,Loyal Customers,4,Weekday Professional
12465.0,13,0.0,0,Potential Loyalists,4,Weekday Professional
12466.0,16,0.0,0,Hibernating,0,Weekday Professional
12467.0,15,0.0,0,Hibernating,1,Weekday Professional
12468.0,10,0.1733333333333333,0,Lost,4,Weekday Professional
12469.0,12,0.0,0,At Risk,1,Weekday Professional
12470.0,11,0.0,0,Hibernating,0,Weekday Professional
12471.0,10,0.0386983289357959,0,Champions,2,Weekday Professional
12472.0,14,0.2008781558726673,0,Loyal Customers,4,Weekday Professional
12473.0,11,0.0,0,Loyal Customers,4,Weekday Professional
12474.0,12,0.0591549295774647,0,Champions,4,Weekday Professional
12475.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12476.0,10,0.067829457364341,0,Champions,4,Weekday Professional
12477.0,9,0.0,0,Loyal Customers,4,Weekday Professional
12478.0,9,0.0,0,Potential Loyalists,2,Weekday Professional
12479.0,13,0.0,0,Potential Loyalists,1,Weekday Professional
12480.0,14,0.0,0,Loyal Customers,4,Weekday Professional
12481.0,10,0.1969309462915601,0,Loyal Customers,4,Weekday Professional
12482.0,16,0.2450980392156862,0,Can't Lose Them,2,Weekday Professional
12483.0,11,0.1654676258992805,0,Champions,4,Weekday Professional
12484.0,14,0.2694736842105263,0,Loyal Customers,4,Weekday Professional
12485.0,15,0.0,0,Lost,1,Weekday Professional
12486.0,12,0.0,0,Lost,1,Weekday Professional
12487.0,11,0.0,0,Hibernating,1,Weekday Professional
12488.0,10,0.3818181818181818,0,Lost,4,Weekday Professional
12489.0,13,0.0,0,Hibernating,1,Weekday Professional
12490.0,14,0.1969696969696969,0,Champions,4,Weekday Professional
12491.0,12,0.0,0,Potential Loyalists,1,Weekday Professional
12492.0,14,0.0,0,Potential Loyalists,4,Weekday Professional
12493.0,14,0.0,0,Potential Loyalists,1,Weekday Professional
12494.0,13,0.2342342342342342,0,Loyal Customers,4,Weekday Professional
12495.0,10,0.0,0,Hibernating,1,Weekday Professional
12496.0,13,0.0,0,Hibernating,0,Weekday Professional
12497.0,12,0.0,0,Need Attention,4,Weekday Professional
12498.0,9,0.0,0,Potential Loyalists,2,Weekday Professional
12499.0,15,0.0,0,Hibernating,1,Weekday Professional
12500.0,9,0.0616438356164383,0,Loyal Customers,4,Weekday Professional
12501.0,12,0.0,0,Lost,1,Weekday Professional
12502.0,11,0.0,0,Lost,4,Weekday Professional
12503.0,13,0.0,0,Lost,1,Weekday Professional
12504.0,10,0.0,0,Potential Loyalists,4,Weekday Professional
12505.0,9,0.0,0,Lost,1,Weekday Professional
12506.0,8,0.0,0,Hibernating,0,Morning Bird
12507.0,9,0.0,0,Need Attention,4,Weekday Professional
12508.0,16,0.2463768115942029,0,Potential Loyalists,2,Weekday Professional
12509.0,14,0.0,0,Hibernating,0,Weekday Professional
12510.0,14,0.0,0,Lost,4,Weekday Professional
12511.0,10,0.0,0,Lost,1,Weekday Professional
12512.0,14,0.0,0,Potential Loyalists,0,Weekday Professional
12513.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12514.0,16,0.0,0,About To Sleep,3,Weekday Professional
12515.0,15,0.0,0,Hibernating,1,Weekday Professional
12516.0,9,0.1756756756756756,0,Need Attention,4,Weekday Professional
12517.0,15,0.0,0,Loyal Customers,4,Weekday Professional
12518.0,10,0.1451612903225806,0,Loyal Customers,4,Weekday Professional
12519.0,8,0.0,0,Potential Loyalists,4,Morning Bird
12520.0,11,0.0,0,Lost,4,Weekday Professional
12521.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12522.0,14,0.0,0,Potential Loyalists,2,Weekday Professional
12523.0,12,0.116,0,Champions,4,Weekday Professional
12524.0,11,0.1375,0,Champions,4,Weekday Professional
12525.0,14,0.0,0,At Risk,3,Weekday Professional
12526.0,14,0.0,0,Lost,4,Weekday Professional
12527.0,15,0.0,0,Lost,4,Weekday Professional
12528.0,9,0.0,0,Loyal Customers,4,Weekday Professional
12529.0,13,0.0,0,Hibernating,1,Weekday Professional
12530.0,14,0.1075949367088607,0,Lost,4,Weekday Professional
12531.0,14,0.0,0,Lost,4,Weekday Professional
12532.0,13,0.0,0,Potential Loyalists,1,Weekday Professional
12533.0,11,0.0,0,At Risk,3,Weekday Professional
12534.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12535.0,12,0.0,0,Potential Loyalists,4,Weekday Professional
12536.0,14,0.0,0,Lost,2,Weekday Professional
12537.0,8,0.0,0,Lost,1,Morning Bird
12538.0,17,0.0,0,Potential Loyalists,4,Weekday Professional
12539.0,13,0.0,0,Loyal Customers,4,Weekday Professional
12540.0,12,0.0713359273670557,0,Loyal Customers,4,Weekday Professional
12541.0,10,0.2115384615384615,0,Potential Loyalists,4,Weekday Professional
12542.0,16,0.0,0,At Risk,3,Weekday Professional
12543.0,15,0.0,0,Lost,1,Weekday Professional
12544.0,16,0.0,0,Potential Loyalists,1,Weekday Professional
12545.0,12,0.32,0,Potential Loyalists,4,Weekday Professional
12546.0,9,0.0,0,Potential Loyalists,2,Weekday Professional
12547.0,13,0.0,0,About To Sleep,3,Weekday Professional
12548.0,15,1.0,1,Potential Loyalists,0,Weekend Browser
12549.0,12,0.0,0,Can't Lose Them,3,Weekday Professional
12550.0,14,0.0,0,Potential Loyalists,1,Weekday Professional
12551.0,11,0.0,0,Hibernating,0,Weekday Professional
12552.0,12,0.0,0,Potential Loyalists,0,Weekday Professional
12553.0,10,0.0924369747899159,0,Champions,4,Weekday Professional
12554.0,12,0.0,0,Hibernating,1,Weekday Professional
12555.0,16,0.0,0,Hibernating,0,Weekday Professional
12556.0,13,0.0,0,Potential Loyalists,1,Weekday Professional
12557.0,10,0.2413793103448276,0,Loyal Customers,4,Weekday Professional
12558.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12559.0,10,0.0,0,About To Sleep,2,Weekday Professional
12560.0,15,0.2666666666666666,0,Lost,4,Weekday Professional
12561.0,11,0.0,0,Hibernating,1,Weekday Professional
12562.0,9,0.0,0,Champions,4,Weekday Professional
12563.0,9,0.0,0,Hibernating,1,Weekday Professional
12564.0,14,0.0,0,Hibernating,1,Weekday Professional
12565.0,10,0.0,0,Hibernating,0,Weekday Professional
12566.0,14,0.0,0,Potential Loyalists,1,Weekday Professional
12567.0,11,0.3302034428794992,0,Loyal Customers,4,Weekday Professional
12568.0,9,0.0,0,Hibernating,0,Weekday Professional
12569.0,14,0.0531914893617021,0,Champions,2,Weekday Professional
12570.0,17,0.0,0,Hibernating,0,Weekday Professional
12571.0,10,0.0,0,Potential Loyalists,4,Weekday Professional
12572.0,8,0.0,0,Potential Loyalists,1,Morning Bird
12573.0,13,0.1764705882352941,0,At Risk,3,Weekday Professional
12574.0,9,0.0,0,Hibernating,0,Weekday Professional
12575.0,9,0.0,0,At Risk,3,Weekday Professional
12576.0,10,0.0,0,Loyal Customers,4,Weekday Professional
12577.0,13,0.0,0,Loyal Customers,4,Weekday Professional
12578.0,15,0.0,0,Lost,4,Weekday Professional
12579.0,17,0.0,0,Potential Loyalists,1,Weekday Professional
12580.0,11,0.0,0,About To Sleep,1,Weekday Professional
12581.0,8,0.0,0,Potential Loyalists,1,Morning Bird
12582.0,9,0.0,0,About To Sleep,3,Weekday Professional
12583.0,12,0.1566523605150214,0,Champions,4,Weekday Professional
12584.0,13,0.125,0,Loyal Customers,4,Weekday Professional
12585.0,12,0.0,0,About To Sleep,3,Weekday Professional
12586.0,10,0.0,0,Lost,4,Weekday Professional
12587.0,12,0.0,0,Potential Loyalists,0,Weekday Professional
12588.0,12,0.0,0,Potential Loyalists,4,Weekday Professional
12589.0,11,0.0,0,Loyal Customers,4,Weekday Professional
12590.0,14,0.0,0,About To Sleep,1,Weekday Professional
12591.0,10,0.072463768115942,0,About To Sleep,3,Weekday Professional
12592.0,14,0.0,0,Lost,4,Weekday Professional
12593.0,9,0.0,0,Potential Loyalists,0,Weekday Professional
12594.0,12,0.0,0,Loyal Customers,4,Weekday Professional
12595.0,9,0.0,0,Hibernating,1,Weekday Professional
12596.0,13,0.0,0,Potential Loyalists,4,Weekday Professional
12597.0,13,0.6213592233009708,1,Lost,4,Weekend Browser
12598.0,12,0.1262135922330097,0,Champions,4,Weekday Professional
12599.0,13,0.2105263157894736,0,Loyal Customers,4,Weekday Professional
12600.0,10,0.1742424242424242,0,Loyal Customers,4,Weekday Professional
12601.0,10,0.1764705882352941,0,At Risk,0,Weekday Professional
12602.0,11,0.0,0,Potential Loyalists,1,Weekday Professional
12603.0,10,0.0,0,Potential Loyalists,0,Weekday Professional
12604.0,12,0.0,0,Potential Loyalists,1,Weekday Professional
12605.0,14,0.4078947368421052,0,About To Sleep,3,Weekday Professional
12606.0,16,0.0,0,Hibernating,0,Weekday Professional
12607.0,16,0.0,0,Promising,1,Weekday Professional
12608.0,10,1.0,1,Hibernating,1,Weekend Browser
12609.0,12,0.0971428571428571,0,Lost,4,Weekday Professional
12610.0,13,0.0,0,Loyal Customers,4,Weekday Professional
12611.0,13,0.0,0,Potential Loyalists,1,Weekday Professional
12612.0,15,0.0,0,Potential Loyalists,1,Weekday Professional
12613.0,14,0.0,0,Loyal Customers,4,Weekday Professional
12614.0,10,0.0,0,Hibernating,0,Weekday Professional
12615.0,14,0.0,0,Loyal Customers,4,Weekday Professional
12616.0,11,0.0,0,Potential Loyalists,4,Weekday Professional
12617.0,14,0.0,0,Potential Loyalists,1,Weekday Professional
12618.0,11,0.0,0,Potential Loyalists,0,Weekday Professional
12619.0,14,0.14,0,Champions,4,Weekday Professional
12620.0,10,0.0,0,Lost,4,Weekday Professional
12621.0,12,0.0688311688311688,0,Champions,4,Weekday Professional
12622.0,16,0.0,0,Hibernating,0,Weekday Professional
12623.0,11,0.1040462427745664,0,Can't Lose Them,3,Weekday Professional
12624.0,12,0.0,0,Potential Loyalists,4,Weekday Professional
12625.0,15,0.3224043715846995,0,About To Sleep,3,Weekday Professional
12626.0,11,0.0,0,Loyal Customers,4,Weekday Professional
12627.0,15,0.1608695652173913,0,Loyal Customers,4,Weekday Professional
12628.0,9,0.2682926829268293,0,Potential Loyalists,2,Weekday Professional
12629.0,9,0.0,0,About To Sleep,1,Weekday Professional
12630.0,10,0.0,0,Lost,2,Weekday Professional
12631.0,13,0.1530054644808743,0,Loyal Customers,4,Weekday Professional
12632.0,9,0.0,0,At Risk,3,Weekday Professional
12633.0,11,0.0,0,Loyal Customers,4,Weekday Professional
12634.0,15,0.0,0,At Risk,3,Weekday Professional
12635.0,11,0.3407821229050279,0,Need Attention,4,Weekday Professional
12636.0,9,0.0,0,Hibernating,0,Weekday Professional
12637.0,15,0.0,0,Lost,4,Weekday Professional
12638.0,13,0.8125,1,Potential Loyalists,4,Weekend Browser
12639.0,12,0.0,0,About To Sleep,3,Weekday Professional
12640.0,12,0.0,0,Potential Loyalists,4,Weekday Professional
12641.0,13,0.0,0,Potential Loyalists,0,Weekday Professional
12642.0,9,0.0,0,Potential Loyalists,4,Weekday Professional
12643.0,12,0.0,0,Lost,4,Weekday Professional
12644.0,10,0.063063063063063,0,Need Attention,4,Weekday Professional
12645.0,12,0.0875,0,Loyal Customers,4,Weekday Professional
12646.0,12,0.0,0,Lost,2,Weekday Professional
12647.0,12,0.1472727272727272,0,Loyal Customers,4,Weekday Professional
12648.0,10,0.0,0,Potential Loyalists,4,Weekday Professional
12649.0,14,0.0,0,Lost,4,Weekday Professional
12650.0,16,0.0,0,Potential Loyalists,2,Weekday Professional
12651.0,12,0.3,0,About To Sleep,0,Weekday Professional
12652.0,15,0.0,0,About To Sleep,3,Weekday Professional
12653.0,9,0.0,0,Need Attention,4,Weekday Professional
12654.0,10,0.0,0,Lost,4,Weekday Professional
12655.0,9,0.0,0,Hibernating,0,Weekday Professional
12656.0,9,0.1902834008097166,0,Loyal Customers,4,Weekday Professional
12657.0,11,0.0,0,Lost,4,Weekday Professional
12658.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12659.0,11,0.0,0,Potential Loyalists,1,Weekday Professional
12660.0,13,0.0,0,Potential Loyalists,1,Weekday Professional
12661.0,16,0.0,0,Hibernating,1,Weekday Professional
12662.0,13,0.1009852216748768,0,Champions,4,Weekday Professional
12663.0,14,0.0,0,Hibernating,0,Weekday Professional
12664.0,12,0.0888888888888888,0,Champions,4,Weekday Professional
12665.0,15,0.0,0,About To Sleep,0,Weekday Professional
12666.0,16,0.0,0,Lost,1,Weekday Professional
12667.0,17,0.0,0,Potential Loyalists,1,Weekday Professional
12668.0,15,0.4322820037105751,0,Champions,4,Weekday Professional
12669.0,10,0.0,0,Need Attention,3,Weekday Professional
12670.0,10,0.0,0,Loyal Customers,4,Weekday Professional
12671.0,16,0.0,0,Lost,1,Weekday Professional
12672.0,9,0.0,0,About To Sleep,0,Weekday Professional
12673.0,10,0.2567567567567567,0,Potential Loyalists,4,Weekday Professional
12674.0,9,0.0,0,Lost,4,Weekday Professional
12675.0,16,0.0,0,At Risk,1,Weekday Professional
12676.0,14,0.2429906542056074,0,Loyal Customers,4,Weekday Professional
12677.0,14,0.0,0,At Risk,3,Weekday Professional
12678.0,11,0.0478723404255319,0,Loyal Customers,4,Weekday Professional
12679.0,12,0.0,0,Potential Loyalists,4,Weekday Professional
12680.0,12,0.1320754716981132,0,Potential Loyalists,4,Weekday Professional
12681.0,11,0.1180887372013651,0,Champions,4,Weekday Professional
12682.0,13,0.0404234841193455,0,Champions,4,Weekday Professional
12683.0,15,0.1127541589648798,0,Champions,4,Weekday Professional
12684.0,10,0.0,0,Loyal Customers,4,Weekday Professional
12685.0,10,0.0891719745222929,0,Loyal Customers,2,Weekday Professional
12686.0,9,0.0,0,Hibernating,1,Weekday Professional
12687.0,12,0.0,0,At Risk,1,Weekday Professional
12688.0,8,0.0,0,Promising,1,Morning Bird
12689.0,8,0.0,0,Potential Loyalists,4,Morning Bird
12690.0,9,0.0,0,Hibernating,1,Weekday Professional
12691.0,12,0.1538461538461538,0,Loyal Customers,4,Weekday Professional
12692.0,14,0.0,0,Hibernating,0,Weekday Professional
12693.0,13,0.1392405063291139,0,Lost,4,Weekday Professional
12694.0,19,0.0,0,Need Attention,4,Morning Bird
12695.0,13,0.0,0,Loyal Customers,4,Weekday Professional
12696.0,10,0.0,0,At Risk,3,Weekday Professional
12697.0,15,0.2439024390243902,0,Potential Loyalists,4,Weekday Professional
12698.0,15,0.0,0,Hibernating,1,Weekday Professional
12699.0,12,0.0,0,Lost,1,Weekday Professional
12700.0,9,0.2313432835820895,0,Lost,4,Weekday Professional
12701.0,10,0.0,0,Lost,4,Weekday Professional
12702.0,10,1.0,1,Potential Loyalists,0,Weekend Browser
12703.0,12,0.5405405405405406,1,Potential Loyalists,4,Weekend Browser
12704.0,10,0.0,0,Loyal Customers,4,Weekday Professional
12705.0,13,0.1535893155258764,0,Champions,4,Weekday Professional
12707.0,8,0.0,0,Hibernating,1,Morning Bird
12708.0,10,0.1225806451612903,0,Loyal Customers,4,Weekday Professional
12709.0,13,0.078,0,Champions,4,Weekday Professional
12710.0,14,0.948051948051948,1,Potential Loyalists,4,Weekend Browser
12711.0,11,0.0,0,At Risk,3,Weekday Professional
12712.0,11,0.0,0,Loyal Customers,4,Weekday Professional
12713.0,12,0.0,0,Potential Loyalists,2,Weekday Professional
12714.0,10,0.0,0,Champions,4,Weekday Professional
12715.0,15,0.0,0,Potential Loyalists,1,Weekday Professional
12716.0,13,0.0,0,Potential Loyalists,4,Weekday Professional
12717.0,14,0.0,0,Need Attention,4,Weekday Professional
12718.0,16,0.0,0,Potential Loyalists,1,Weekday Professional
12719.0,13,0.5384615384615384,1,Potential Loyalists,1,Weekend Browser
12720.0,15,0.212180746561886,0,Champions,4,Weekday Professional
12721.0,12,0.0,0,Loyal Customers,4,Weekday Professional
12722.0,8,0.0377358490566037,0,Potential Loyalists,1,Morning Bird
12723.0,15,0.0,0,Loyal Customers,2,Weekday Professional
12724.0,13,0.2558139534883721,0,Loyal Customers,4,Weekday Professional
12725.0,15,0.0,0,About To Sleep,3,Weekday Professional
12726.0,14,0.0837988826815642,0,Loyal Customers,4,Weekday Professional
12727.0,11,0.1527093596059113,0,Champions,4,Weekday Professional
12728.0,13,0.3770491803278688,0,Lost,4,Weekday Professional
12729.0,11,0.0,0,Potential Loyalists,1,Weekday Professional
12730.0,12,0.0,0,Lost,1,Weekday Professional
12731.0,15,0.0534351145038167,0,Loyal Customers,4,Weekday Professional
12732.0,11,0.0,0,Potential Loyalists,1,Weekday Professional
12733.0,13,0.0,0,About To Sleep,3,Weekday Professional
12734.0,11,0.0,0,About To Sleep,0,Weekday Professional
12735.0,14,0.0,0,About To Sleep,1,Weekday Professional
12736.0,7,0.0,0,Hibernating,1,Morning Bird
12737.0,12,0.0,0,At Risk,0,Weekday Professional
12738.0,18,0.0,0,Hibernating,1,Morning Bird
12739.0,14,0.0,0,Need Attention,4,Weekday Professional
12740.0,10,0.0,0,Potential Loyalists,1,Weekday Professional
12741.0,16,0.0,0,At Risk,2,Weekday Professional
12742.0,12,0.0,0,Lost,1,Weekday Professional
12743.0,16,0.0,0,Potential Loyalists,1,Weekday Professional
12744.0,10,0.0,0,Loyal Customers,4,Weekday Professional
12745.0,10,0.0,0,At Risk,3,Weekday Professional
12746.0,10,0.0,0,Hibernating,0,Weekday Professional
12747.0,15,0.1867704280155642,0,Champions,4,Weekday Professional
12748.0,13,0.2098782512451577,0,Champions,2,Weekday Professional
12749.0,12,0.1775147928994082,0,Champions,4,Weekday Professional
12750.0,9,0.0,0,Potential Loyalists,1,Weekday Professional
12751.0,12,0.0,0,Hibernating,1,Weekday Professional
12752.0,13,0.0,0,Promising,1,Weekday Professional
12753.0,11,0.2436548223350254,0,Loyal Customers,4,Weekday Professional
12754.0,10,0.0,0,About To Sleep,3,Weekday Professional
12755.0,9,0.0,0,Can't Lose Them,3,Weekday Professional
12756.0,9,0.0,0,Potential Loyalists,1,Weekday Professional
12757.0,14,0.0,0,Champions,4,Weekday Professional
12758.0,10,0.0,0,Lost,4,Weekday Professional
12759.0,10,0.0,0,Loyal Customers,4,Weekday Professional
12760.0,8,0.0,0,Hibernating,1,Morning Bird
12761.0,10,0.0,0,At Risk,2,Weekday Professional
12762.0,10,0.0,0,Lost,2,Weekday Professional
12763.0,15,1.0,1,Potential Loyalists,1,Weekend Browser
12764.0,10,0.0,0,Lost,1,Weekday Professional
12765.0,15,0.0588235294117647,0,Can't Lose Them,3,Weekday Professional
12766.0,13,0.0769230769230769,0,Champions,4,Weekday Professional
12767.0,9,0.0,0,Lost,1,Weekday Professional
12768.0,12,0.0,0,Hibernating,1,Weekday Professional
12769.0,10,0.0,0,Lost,1,Weekday Professional
12770.0,11,0.0,0,About To Sleep,3,Weekday Professional
12771.0,11,0.0,0,Hibernating,1,Weekday Professional
12772.0,9,0.0,0,Potential Loyalists,1,Weekday Professional
12773.0,17,0.0,0,Hibernating,1,Weekday Professional
12774.0,10,0.0,0,Hibernating,0,Weekday Professional
12775.0,14,0.0,0,Loyal Customers,4,Weekday Professional
12776.0,12,0.0,0,Hibernating,0,Weekday Professional
12777.0,11,0.0,0,Hibernating,1,Weekday Professional
12778.0,9,0.0701754385964912,0,Loyal Customers,4,Weekday Professional
12779.0,15,0.0,0,Loyal Customers,4,Weekday Professional
12780.0,9,0.0,0,Hibernating,1,Weekday Professional
12781.0,8,0.0,0,Potential Loyalists,4,Morning Bird
12782.0,10,0.0,0,Champions,4,Weekday Professional
12783.0,11,0.2142857142857142,0,Loyal Customers,2,Weekday Professional
12784.0,13,0.0,0,Lost,4,Weekday Professional
12785.0,13,0.0,0,About To Sleep,3,Weekday Professional
12786.0,12,0.0,0,Lost,1,Weekday Professional
12787.0,14,0.0,0,Potential Loyalists,4,Weekday Professional
12788.0,13,0.1153846153846153,0,At Risk,0,Weekday Professional
12789.0,12,0.0,0,Potential Loyalists,0,Weekday Professional
12790.0,14,0.0,0,About To Sleep,3,Weekday Professional
12791.0,14,0.3,0,At Risk,3,Weekday Professional
12792.0,11,0.0,0,About To Sleep,3,Weekday Professional
12793.0,13,0.3333333333333333,0,About To Sleep,3,Weekday Professional
12794.0,14,0.0,0,Potential Loyalists,1,Weekday Professional
12795.0,10,0.0,0,Potential Loyalists,0,Weekday Professional
12796.0,15,1.0,1,Hibernating,1,Weekend Browser
12797.0,10,0.0,0,About To Sleep,1,Weekday Professional
12798.0,12,0.0,0,Lost,4,Weekday Professional
12799.0,15,0.0,0,Hibernating,1,Weekday Professional
