CustomerID,Recency,Frequency,Monetary,RFM_Score
13113.0,1,37,18625.73,555
13115.0,12,10,5494.7,555
13126.0,5,13,3998.25,555
13137.0,11,16,7712.7,555
13174.0,16,12,9494.84,555
13183.0,8,15,7036.18,555
13199.0,4,67,16432.89,555
13225.0,3,16,16260.07,555
13230.0,4,30,6360.78,555
13246.0,18,11,3387.43,555
13263.0,1,39,8704.69,555
13266.0,11,19,6135.04,555
13267.0,3,36,9758.26,555
13268.0,18,11,3214.69,555
13269.0,1,28,8891.7,555
13305.0,4,16,3754.71,555
13319.0,5,58,22082.5,555
13394.0,2,19,6621.7,555
13408.0,2,106,51733.462,555
13418.0,12,31,12233.6,555
13426.0,1,22,8167.38,555
13435.0,5,9,4475.2300000000005,555
13448.0,17,13,9240.87,555
13458.0,7,16,11959.27,555
13468.0,2,72,13390.51,555
13488.0,17,23,15587.880000000001,555
13495.0,8,10,5374.26,555
13510.0,1,11,4558.29,555
13534.0,2,35,7720.900000000001,555
13571.0,13,26,4546.54,555
13576.0,10,28,11551.74,555
13590.0,11,18,6349.59,555
13599.0,1,33,10167.630000000001,555
13650.0,17,10,3288.0,555
13658.0,10,9,6025.5,555
13668.0,3,35,13089.94,555
13680.0,1,12,11435.67,555
13694.0,4,143,196482.81,555
13709.0,4,18,7591.75,555
13742.0,17,12,3131.02,555
13756.0,2,23,9207.5,555
13758.0,12,15,9416.98,555
13767.0,2,73,35540.53,555
13769.0,2,20,5800.42,555
13777.0,1,61,56478.42,555
13798.0,1,110,75836.87,555
13831.0,16,18,7023.58,555
13854.0,9,39,12253.96,555
13870.0,2,15,5712.08,555
13881.0,4,43,45179.1,555
13883.0,11,15,6560.02,555
13953.0,7,12,6640.68,555
13969.0,7,35,13365.87,555
13971.0,19,14,4667.57,555
13985.0,4,22,10020.86,555
13995.0,15,14,3902.01,555
13999.0,10,29,9502.26,555
14030.0,18,20,8262.29,555
14031.0,7,44,40999.17,555
14032.0,2,16,4850.27,555
14047.0,9,14,4255.03,555
14049.0,17,13,13239.03,555
14051.0,1,37,22434.0,555
14056.0,1,23,8214.65,555
14060.0,5,30,9519.08,555
14062.0,10,24,25604.2,555
14085.0,2,33,10104.97,555
14088.0,10,16,64036.8,555
14092.0,8,24,7229.45,555
14096.0,4,17,65164.79,555
14099.0,16,20,5765.71,555
14110.0,4,33,12987.95,555
14113.0,4,16,7092.610000000001,555
14132.0,2,11,3586.03,555
14135.0,2,24,9643.92,555
14146.0,9,12,9450.3,555
14156.0,10,156,313946.37,555
14180.0,11,33,6319.25,555
14189.0,2,16,5814.39,555
14191.0,2,15,4817.66,555
14194.0,5,36,18670.59,555
14209.0,11,15,4993.27,555
14215.0,12,9,3416.33,555
14217.0,2,23,3416.89,555
14243.0,9,17,7431.05,555
14258.0,9,25,32051.34,555
14277.0,15,9,17225.81,555
14282.0,3,25,7849.66,555
14291.0,2,23,7904.1,555
14292.0,8,16,9226.25,555
14293.0,3,9,3267.9300000000003,555
14298.0,8,82,91194.49,555
14299.0,8,27,14499.49,555
14309.0,8,11,3780.81,555
14329.0,17,15,9927.22,555
14334.0,17,12,4318.4800000000005,555
14367.0,8,16,9261.52,555
14388.0,10,16,6701.0,555
14390.0,10,13,6399.83,555
14395.0,2,20,8208.01,555
14401.0,4,22,6795.9,555
14408.0,11,11,4109.77,555
14415.0,1,23,12091.6,555
14422.0,1,19,10271.52,555
14440.0,8,13,6638.7300000000005,555
14441.0,1,11,4611.6900000000005,555
14456.0,5,9,3062.4,555
14482.0,18,12,4357.91,555
14493.0,7,10,5130.15,555
14505.0,17,19,12001.84,555
14515.0,18,12,3749.26,555
14527.0,3,122,27792.3,555
14534.0,3,26,6271.11,555
14540.0,10,11,3795.34,555
14546.0,5,11,5197.9,555
14560.0,7,44,6114.03,555
14562.0,4,26,6729.400000000001,555
14572.0,3,11,5615.18,555
14606.0,1,192,30861.06,555
14607.0,16,22,24137.63,555
14608.0,4,11,3352.94,555
14621.0,1,9,3000.57,555
14646.0,2,151,528602.52,555
14649.0,5,9,3775.31,555
14653.0,1,12,3614.54,555
14667.0,11,54,21927.14,555
14688.0,8,28,7713.57,555
14701.0,11,15,4562.09,555
14702.0,1,29,6754.22,555
14709.0,15,25,8886.33,555
14713.0,9,21,5418.87,555
14732.0,8,19,5517.07,555
14733.0,16,15,16184.97,555
14735.0,4,56,12240.16,555
14739.0,4,25,12287.5,555
14744.0,16,14,3885.08,555
14755.0,10,25,9972.550000000001,555
14766.0,8,11,6556.13,555
14769.0,3,17,15771.880000000001,555
14796.0,1,27,10889.64,555
14824.0,10,10,4022.9100000000003,555
14825.0,4,24,4925.08,555
14866.0,11,19,20850.22,555
14868.0,3,12,4184.01,555
14878.0,13,25,4105.24,555
14895.0,8,38,25119.54,555
14907.0,3,16,6165.79,555
14911.0,1,398,295972.63,555
14961.0,11,22,16410.15,555
14963.0,10,12,3164.48,555
15005.0,16,56,14106.2,555
15023.0,3,20,12170.68,555
15024.0,10,16,4075.51,555
15031.0,4,14,3156.58,555
15034.0,16,14,8313.4,555
15039.0,10,93,40031.43,555
15044.0,19,35,16204.33,555
15046.0,9,25,7812.39,555
15061.0,4,127,137818.52,555
15078.0,7,53,17761.88,555
15093.0,18,23,14326.11,555
15105.0,18,9,3094.91,555
15144.0,8,29,12160.31,555
15150.0,17,13,9001.08,555
15152.0,10,14,5263.83,555
15159.0,2,34,22116.73,555
15179.0,18,13,7491.92,555
15187.0,2,16,4777.18,555
15189.0,1,46,17524.38,555
15194.0,3,28,12427.69,555
15218.0,11,22,11516.57,555
15251.0,9,21,20324.54,555
15270.0,16,21,8524.86,555
15271.0,7,24,4709.54,555
15290.0,5,26,10496.28,555
15298.0,2,23,9459.37,555
15311.0,1,208,116771.16,555
15351.0,12,10,3738.29,555
15358.0,5,42,17050.41,555
15373.0,8,17,3421.39,555
15380.0,9,11,3479.06,555
15382.0,15,12,13733.550000000001,555
15394.0,10,11,5286.8,555
15443.0,2,14,5175.93,555
15482.0,16,19,14592.56,555
15497.0,18,9,8657.39,555
15498.0,3,44,26039.58,555
15502.0,16,14,13993.47,555
15514.0,12,18,6598.55,555
15527.0,19,23,5575.64,555
15544.0,9,20,8162.43,555
15547.0,7,26,10154.39,555
15555.0,12,36,12112.35,555
15570.0,7,25,9311.04,555
15571.0,12,14,4051.63,555
15572.0,5,10,4068.67,555
15601.0,11,30,14960.12,555
15602.0,8,16,3230.51,555
15611.0,10,26,2997.28,555
15615.0,10,47,21373.97,555
15628.0,5,17,5652.26,555
15640.0,4,29,23957.58,555
15680.0,9,10,4507.58,555
15687.0,9,9,2993.1,555
15694.0,1,24,10810.81,555
15712.0,9,12,3472.41,555
15727.0,17,15,9445.51,555
15738.0,19,41,13372.97,555
15750.0,3,18,6797.191,555
15755.0,10,17,5993.12,555
15769.0,7,46,88704.32,555
15796.0,1,17,5175.83,555
15804.0,1,13,4206.39,555
15838.0,11,34,74163.0,555
15845.0,18,11,4426.28,555
15854.0,4,21,5583.81,555
15856.0,4,52,34220.340000000004,555
15858.0,16,13,3960.37,555
15861.0,12,12,4401.79,555
15867.0,5,31,9063.95,555
15898.0,1,25,5596.31,555
15903.0,10,12,8939.84,555
15916.0,16,13,3427.17,555
15953.0,15,18,3669.5499999999997,555
15965.0,17,13,3013.09,555
15971.0,18,18,5902.83,555
15984.0,3,30,8759.32,555
16011.0,8,29,5880.46,555
16013.0,4,84,57446.44,555
16033.0,6,27,10836.13,555
16057.0,16,10,3854.85,555
16094.0,12,11,3695.56,555
16103.0,7,22,6191.71,555
16128.0,18,11,3801.05,555
16133.0,4,56,22992.26,555
16143.0,3,12,4910.83,555
16145.0,9,19,6805.4400000000005,555
16156.0,9,20,6218.18,555
16161.0,2,43,12831.8,555
16168.0,11,66,10636.47,555
16191.0,3,24,15688.02,555
16200.0,4,12,5643.45,555
16210.0,2,35,38489.51,555
16241.0,10,16,4329.31,555
16242.0,8,14,7474.400000000001,555
16255.0,17,15,4906.8,555
16265.0,9,12,6935.17,555
16271.0,3,10,3463.02,555
16283.0,6,8,4403.82,555
16326.0,6,24,4826.99,555
16327.0,14,16,10731.34,555
16333.0,8,22,26626.8,555
16347.0,11,11,3509.41,555
16353.0,4,38,9999.460000000001,555
16365.0,18,15,3307.2,555
16393.0,2,23,5561.66,555
16401.0,1,23,6849.15,555
16422.0,17,109,63651.47,555
16458.0,3,30,5715.34,555
16523.0,2,28,11916.33,555
16525.0,2,48,24582.64,555
16539.0,3,10,3732.01,555
16549.0,10,34,13182.19,555
16558.0,1,38,13873.51,555
16570.0,15,20,7434.31,555
16592.0,4,28,7807.91,555
16607.0,18,25,5706.87,555
16626.0,1,17,4413.1,555
16655.0,18,13,6548.37,555
16670.0,17,20,8030.150000000001,555
16672.0,2,20,8134.9400000000005,555
16678.0,3,12,3109.99,555
16684.0,4,55,147142.77,555
16700.0,9,25,9167.710000000001,555
16701.0,9,26,9916.73,555
16705.0,1,42,43515.051,555
16710.0,19,22,6349.09,555
16712.0,9,13,4266.99,555
16719.0,15,14,3973.3,555
16722.0,17,22,8989.08,555
16746.0,5,42,18066.4,555
16748.0,18,14,3637.33,555
16775.0,10,16,3056.89,555
16779.0,2,53,33268.24,555
16782.0,10,38,10438.41,555
16814.0,14,36,12499.710000000001,555
16818.0,11,11,3349.57,555
16839.0,9,44,22310.49,555
16873.0,5,12,14617.39,555
16904.0,4,21,5132.37,555
16905.0,5,17,5034.15,555
16923.0,12,32,13378.36,555
16931.0,5,23,5233.62,555
16933.0,1,9,3181.25,555
16938.0,9,9,7043.18,555
16954.0,1,20,6081.88,555
16983.0,13,11,3710.2200000000003,555
16985.0,17,23,10923.16,555
16992.0,11,13,5476.5,555
17001.0,1,19,6640.8,555
17017.0,3,29,14110.61,555
17019.0,11,11,4012.2,555
17049.0,3,19,9947.48,555
17068.0,12,47,9161.08,555
17090.0,4,13,3149.48,555
17091.0,3,19,7811.1,555
17096.0,15,11,3759.1800000000003,555
17133.0,16,12,14622.33,555
17139.0,16,25,19584.46,555
17157.0,8,19,5151.900000000001,555
17173.0,5,8,3766.6,555
17188.0,11,13,4592.93,555
17218.0,4,18,4192.68,555
17228.0,16,13,3177.24,555
17231.0,12,25,7197.04,555
17238.0,3,32,7783.1,555
17243.0,1,69,20889.86,555
17293.0,8,17,3774.23,555
17306.0,11,21,9782.35,555
17315.0,2,43,9650.6,555
17338.0,17,17,12142.57,555
17346.0,4,26,5323.0,555
17364.0,1,28,12070.42,555
17365.0,13,15,8224.98,555
17381.0,9,38,40002.37,555
17389.0,1,61,57224.68,555
17402.0,5,23,5096.18,555
17404.0,4,23,47781.12,555
17412.0,3,16,4417.52,555
17419.0,11,18,6500.52,555
17422.0,16,11,3594.76,555
17426.0,8,13,8077.77,555
17428.0,1,45,31819.760000000002,555
17449.0,2,13,4951.15,555
17450.0,8,51,246973.09,555
17469.0,16,17,5051.25,555
17491.0,1,17,5981.07,555
17511.0,3,60,175603.55,555
17519.0,17,15,5109.47,555
17526.0,5,12,4166.04,555
17528.0,1,8,3628.5,555
17530.0,1,12,3141.51,555
17567.0,7,9,5356.03,555
17576.0,8,41,9056.81,555
17581.0,1,43,18757.75,555
17593.0,4,11,8095.8,555
17602.0,2,14,7451.13,555
17611.0,7,28,8371.98,555
17618.0,6,11,4073.2400000000002,555
17625.0,18,8,6067.8,555
17644.0,1,20,6028.6,555
17651.0,12,16,5703.52,555
17655.0,11,9,3652.48,555
17659.0,17,14,3834.79,555
17673.0,2,13,4233.58,555
17675.0,1,70,38259.6,555
17677.0,2,54,36692.91,555
17682.0,10,11,4456.78,555
17685.0,17,12,5943.17,555
17686.0,7,9,8296.81,555
17700.0,17,14,6679.97,555
17706.0,4,31,20749.98,555
17725.0,16,11,3439.08,555
17730.0,3,20,7773.8,555
17735.0,2,26,17244.93,555
17739.0,12,18,7730.59,555
17754.0,1,13,4577.53,555
17757.0,1,56,9422.45,555
17769.0,13,17,7103.08,555
17809.0,16,20,11337.39,555
17811.0,4,47,9609.8,555
17841.0,2,211,70884.07,555
17857.0,4,24,28682.24,555
17858.0,6,30,12797.65,555
17861.0,3,18,5127.69,555
17870.0,2,13,3108.15,555
17884.0,4,20,3072.89,555
17920.0,4,54,24516.46,555
17924.0,12,8,3536.7000000000003,555
17929.0,11,12,3082.1,555
17949.0,1,118,118628.08,555
17954.0,5,19,3966.05,555
17975.0,15,24,7028.83,555
18041.0,12,38,8752.38,555
18044.0,4,18,3505.61,555
18055.0,7,14,11195.57,555
18065.0,6,29,5866.63,555
18077.0,8,18,4338.56,555
18092.0,2,18,16179.44,555
18097.0,8,11,4663.32,555
18102.0,1,145,608821.65,555
18109.0,2,38,9893.96,555
18118.0,11,29,6733.22,555
18144.0,8,19,5058.0,555
18145.0,13,11,5617.79,555
18172.0,15,52,17479.84,555
18198.0,4,17,5425.56,555
18219.0,3,17,3562.89,555
18223.0,5,26,14000.85,555
18225.0,3,26,13054.26,555
18229.0,12,28,10803.71,555
18230.0,9,9,4291.06,555
18241.0,10,21,2986.9900000000002,555
18245.0,7,20,6324.9800000000005,555
18272.0,3,9,4385.9800000000005,555
